id,name,role,industry,experience,funding_needed,funding_available,email,phone,linkedin
4153,Shannon Martin,newbie,Blockchain,0,0,0,ghill@chang-velez.net,+1-189-407-6373x176,http://williams-hartman.biz/
4154,Nancy Watkins,entrepreneur,Education,4,32556,0,ekelley@gonzalez.info,042-650-4221x4550,http://maldonado.com/
4155,Anthony Sellers,mentor,Blockchain,30,0,0,shelly20@munoz-rosales.com,551.580.9283,https://www.ellis.com/
4156,Jared Cox,entrepreneur,Education,21,24887,0,davila@johnson-daniel.com,(056)493-3529,http://nunez-lewis.biz/
4157,Anna Foster,investor,Tech,3,0,214914,catherine71@yahoo.com,204.470.8009,https://www.allison-larsen.com/
4158,David Werner Jr.,newbie,Finance,0,0,0,ksweeney@hall.net,(665)766-6204,https://sosa.net/
4159,Robin Walker,newbie,Education,0,0,0,melissa53@hotmail.com,001-748-197-6601x70598,https://roberts-young.com/
4160,Lauren Roberts,investor,AI,13,0,235657,nicole75@gmail.com,(056)120-9999x185,https://harris.biz/
4161,Amanda Morgan,newbie,E-commerce,0,0,0,christinealvarado@yahoo.com,663-730-0340x692,https://nelson.com/
4162,Paul Frey,entrepreneur,Blockchain,26,11999,0,oedwards@phillips.biz,001-312-560-2156x386,http://www.peters.info/
4163,Jeffrey Duncan,mentor,Education,21,0,0,mckenziekendra@hotmail.com,001-686-507-1019x332,http://moore.com/
4164,Thomas Donaldson,investor,Finance,9,0,236560,davidcarter@cooper-malone.com,+1-851-550-2629x920,https://johnson.com/
4165,Duane Wells,mentor,E-commerce,23,0,0,vfrank@ingram-harris.com,528.431.9804x1474,https://www.franklin-harris.net/
4166,Megan Arnold,investor,Education,0,0,468323,torreskimberly@yahoo.com,203.448.2200,http://www.rivas.net/
4167,Jason Sawyer,investor,AI,4,0,275846,unelson@sanders.com,074.660.0787x576,http://www.bell.com/
4168,Tracie Best,entrepreneur,Finance,8,79852,0,hphillips@nguyen.com,001-967-530-6984,http://www.rodriguez.org/
4169,Isabella Howe,investor,Healthcare,18,0,122026,gsimpson@hotmail.com,001-475-855-7652x31614,http://www.lopez-hale.biz/
4170,Holly Ortega,mentor,Education,26,0,0,courtneyjackson@jimenez.com,001-359-015-2574x14057,http://horn.com/
4171,Justin Williams,mentor,Tech,20,0,0,martinperez@brooks.com,(862)439-3304,http://simmons-frost.info/
4172,John Hudson,entrepreneur,Education,5,53761,0,ronaldbullock@anderson.com,(172)319-2440x4393,http://marshall.biz/
4173,Brady Martinez,newbie,Blockchain,0,0,0,lcook@johns-hodges.com,001-509-971-5845x585,https://www.benitez-welch.com/
4174,Kelly Sutton,mentor,Finance,10,0,0,bryan97@reid-harvey.info,233.817.4836x244,https://chan-carter.org/
4175,Stephanie Young,investor,Finance,21,0,410250,camposjames@yahoo.com,561.865.2573,http://cox.com/
4176,Debra Mccormick,newbie,Education,0,0,0,troy96@hotmail.com,(511)017-0950x21969,http://dorsey.biz/
4177,Samantha Evans,mentor,Finance,21,0,0,sullivanrichard@hopkins.biz,4922298234,https://www.bailey.com/
4178,Alicia Lee,entrepreneur,AI,14,16351,0,tonysosa@young.biz,171.623.7789,http://coleman.com/
4179,Christian Mcgrath,entrepreneur,AI,30,94683,0,angelicahahn@hotmail.com,(864)903-5294x26102,http://www.middleton-johnson.com/
4180,William Phillips,newbie,Blockchain,0,0,0,qdunn@hotmail.com,2689404668,https://www.daniels.com/
4181,Mr. Justin Gutierrez,newbie,AI,0,0,0,npennington@gmail.com,813-703-7512,https://juarez.org/
4182,Kayla Davis,entrepreneur,Finance,10,9017,0,matthew61@williams-white.com,(390)734-4338x804,https://frederick-floyd.net/
4183,Tina Taylor,newbie,AI,0,0,0,phillipsjerry@mason.com,+1-523-378-9379x4492,https://edwards.com/
4184,Angela Garza,newbie,Tech,0,0,0,janiceblanchard@jones.com,947.666.9407,https://www.reynolds-phillips.com/
4185,Joseph Perry,mentor,Healthcare,29,0,0,aaronvaldez@cook.com,+1-222-995-3805x89520,http://www.ramos-james.com/
4186,Patrick Meyers,entrepreneur,E-commerce,3,29602,0,oellis@hotmail.com,001-972-108-7038x9520,https://www.phillips.com/
4187,Melissa Mueller,mentor,Blockchain,6,0,0,browntyler@martinez.com,+1-776-027-0795x42664,https://lopez.com/
4188,Christopher Benitez,mentor,Finance,13,0,0,ronaldwatson@gmail.com,152-648-3672x862,http://www.hicks-morton.com/
4189,Christopher Vance,newbie,Finance,0,0,0,charlestyler@gmail.com,(697)082-6023,http://romero-gilmore.org/
4190,John Briggs,mentor,E-commerce,1,0,0,james72@hernandez.com,743-548-0633,https://warren.com/
4191,Brianna Craig,investor,Tech,1,0,104372,mbrooks@nguyen.com,(065)629-2784,http://cruz.biz/
4192,Angela Smith,investor,Tech,18,0,257580,fosterroy@yahoo.com,001-769-632-6227,https://www.pope-martinez.com/
4193,Michael Woodard,mentor,E-commerce,6,0,0,sheppardbrian@hughes.com,745.923.7382x2392,https://calhoun-johnson.com/
4194,Dr. Michael Warren,mentor,Finance,9,0,0,vincenthill@gmail.com,(973)972-5783x021,https://www.hunt.info/
4195,Frances Evans,entrepreneur,Tech,28,53476,0,anthonywilson@tran-scott.com,(720)310-5294x501,http://bradshaw-hahn.org/
4196,Jacqueline Lester,entrepreneur,Healthcare,12,55931,0,dawn64@yahoo.com,281-853-1251,https://www.hunt-oconnor.org/
4197,Brittany Hall,entrepreneur,Healthcare,11,82289,0,hernandezalan@robinson.com,(073)628-2939x6406,http://wright.com/
4198,Brett Fisher,newbie,Education,0,0,0,pennyrodriguez@hotmail.com,(293)427-0821x6497,https://www.lara-owens.com/
4199,Austin Lewis,newbie,Blockchain,0,0,0,linda83@hotmail.com,(173)961-5232x748,https://ashley-anderson.com/
4200,Jacob Tucker,newbie,Finance,0,0,0,hmartin@gmail.com,7709424875,http://maldonado.net/
4201,Michael Barton,entrepreneur,Education,0,12705,0,edward58@yahoo.com,(699)549-8629,http://www.simmons.com/
4202,Richard Thomas,mentor,Healthcare,0,0,0,michael21@lee-green.net,412-574-8045x20028,http://www.romero.com/
4203,Amber Moran,entrepreneur,Tech,28,61745,0,becksara@hansen.biz,+1-942-932-8995x8636,https://www.chan.com/
4204,Margaret Soto,newbie,Healthcare,0,0,0,andreabuck@kim.net,001-676-350-3767,https://www.booker.com/
4205,Ebony Anderson,entrepreneur,E-commerce,0,17167,0,petersonzachary@yahoo.com,688-664-9055x221,http://sampson-kim.info/
4206,Jennifer Smith,mentor,Finance,9,0,0,cburns@gmail.com,(968)830-5649x138,https://www.jones.info/
4207,Brooke Lee,mentor,AI,4,0,0,christopherwatkins@gmail.com,+1-343-751-4464x3413,http://patterson.com/
4208,Andrea Anderson,newbie,E-commerce,0,0,0,wsimon@walker.info,001-246-679-1191,http://nicholson.com/
4209,Melissa Norman,mentor,Blockchain,10,0,0,jasmine70@hotmail.com,817-168-4369x06725,http://www.davis.biz/
4210,Jennifer Ward,entrepreneur,Healthcare,11,66580,0,williamsdonna@yahoo.com,8827436886,https://www.parsons.com/
4211,Christopher Henry,entrepreneur,E-commerce,19,23264,0,qbauer@hotmail.com,(359)221-6227,http://sweeney.com/
4212,Zachary Walter,mentor,Finance,17,0,0,williamsangela@young-decker.net,555-253-5220x417,https://berry.info/
4213,Justin Graham,entrepreneur,Blockchain,10,27245,0,thomasstephen@hotmail.com,388.847.4869x975,http://pierce.com/
4214,Andrea Hayes,investor,Healthcare,12,0,194131,marylozano@yahoo.com,7935078019,https://www.salazar.com/
4215,Steven Grant,mentor,Education,4,0,0,lauradean@diaz-martinez.com,(701)549-2565,https://www.thomas-hicks.com/
4216,Briana Brady,investor,E-commerce,13,0,112358,fthomas@williams.com,001-134-168-2477,https://jimenez.com/
4217,Theresa Hughes,entrepreneur,Healthcare,23,68520,0,mgonzalez@hayes.com,+1-495-515-8386x68152,https://www.perry.org/
4218,Jessica Bowers,newbie,AI,0,0,0,carpenteroscar@hotmail.com,(598)313-8718,https://www.holt-washington.com/
4219,Beverly Castro,newbie,Tech,0,0,0,frankgriffith@hotmail.com,925.850.7578,http://www.beasley.com/
4220,Charles Branch,newbie,Blockchain,0,0,0,lorimiller@gmail.com,+1-878-183-4836x20178,https://hancock-perez.com/
4221,Melissa Chavez,mentor,Blockchain,25,0,0,michaelstone@vaughan-whitaker.com,001-546-038-8850x5700,https://www.campbell.com/
4222,Cynthia Ramos,mentor,Finance,30,0,0,judith26@gmail.com,379-941-2065,http://bennett.biz/
4223,Dawn Beard,entrepreneur,Healthcare,0,89409,0,lisabryant@gmail.com,+1-503-861-7925x09325,https://ferguson.com/
4224,Matthew Berger,entrepreneur,AI,10,18190,0,lespinoza@gmail.com,8905883562,http://www.moore-gutierrez.com/
4225,Thomas Johnson,mentor,Healthcare,21,0,0,henryramos@yahoo.com,+1-500-068-1844x921,https://maldonado.biz/
4226,Keith Callahan,entrepreneur,AI,13,12613,0,wgarcia@yahoo.com,793-444-4072x771,https://edwards.com/
4227,Patricia Alexander,mentor,Finance,15,0,0,vbryant@yahoo.com,615.391.4461x04718,https://rodgers.biz/
4228,Timothy Rogers,mentor,Finance,3,0,0,matthewlewis@gmail.com,(517)107-7376,http://mendoza.com/
4229,Dr. John Wood MD,entrepreneur,Healthcare,24,63565,0,shermanleslie@morris.com,(053)386-8491x0837,https://torres-hill.com/
4230,Stephen Obrien,investor,Healthcare,23,0,479129,udiaz@yoder.com,(773)674-5462x886,https://escobar.info/
4231,Tony Hall DVM,entrepreneur,E-commerce,28,74747,0,samantha53@smith-guerrero.com,108.627.9944,https://www.mitchell.com/
4232,Paul Dougherty,mentor,Healthcare,20,0,0,milesjorge@gmail.com,+1-654-290-7466,http://harper-george.org/
4233,Kristin Le,entrepreneur,Finance,15,41514,0,diazalejandra@yahoo.com,457.615.3475x03645,http://cole.com/
4234,Hunter Holmes,newbie,Finance,0,0,0,scottjoseph@hamilton.org,7552998943,https://martin.com/
4235,Nicholas Espinoza,newbie,Healthcare,0,0,0,bushchristopher@fleming.com,(161)251-9162x2616,http://www.willis.com/
4236,Melissa Foster,mentor,E-commerce,7,0,0,imann@gmail.com,6651165298,http://www.cantu.com/
4237,Susan Bright,newbie,Healthcare,0,0,0,nancyjackson@hotmail.com,(078)904-7347,http://www.sanders.com/
4238,James Black,entrepreneur,Finance,17,22630,0,thompsonkayla@hotmail.com,(332)401-9446x281,http://brewer-hall.com/
4239,Jessica Melendez,entrepreneur,Tech,2,15760,0,ashleyturner@hamilton-russell.com,+1-845-260-1924x257,http://baker-villarreal.com/
4240,Mariah Castro,newbie,Healthcare,0,0,0,christopher72@pruitt.info,332.721.1014x725,http://conner.com/
4241,Trevor Everett,mentor,Education,4,0,0,susan21@hotmail.com,001-666-729-9088,http://www.sanchez.com/
4242,Michelle Warner,mentor,E-commerce,21,0,0,melissa29@hotmail.com,001-249-408-6601,http://bowen.com/
4243,Scott Jackson,entrepreneur,Healthcare,14,50795,0,hayesjennifer@anderson-gonzalez.org,+1-419-434-2989x59002,https://www.martinez.com/
4244,Clinton Smith,entrepreneur,Education,1,52631,0,camachoandrew@suarez-williams.net,232.938.1563,http://www.noble-moore.com/
4245,Mr. Andrew Diaz,entrepreneur,E-commerce,14,12631,0,deniseacevedo@hotmail.com,(466)152-7170,http://www.thomas-grant.info/
4246,Theresa Black,entrepreneur,Blockchain,9,43146,0,jwilliams@hotmail.com,(345)634-7988x01408,https://burke-morrison.com/
4247,Phyllis Mendoza,mentor,Healthcare,9,0,0,klopez@yahoo.com,+1-404-240-4324x767,https://www.andrews.info/
4248,Danny Johnson,newbie,E-commerce,0,0,0,connor76@gmail.com,(763)872-4310,https://www.martin-cisneros.com/
4249,Dawn Leblanc,entrepreneur,E-commerce,16,5574,0,ncook@pratt-peters.biz,146-895-4845x261,http://barr.com/
4250,Tammy Howard,entrepreneur,Healthcare,24,46314,0,snelson@gmail.com,308.282.6179,https://www.cross-miller.net/
4251,James Ward,mentor,E-commerce,3,0,0,melissa87@wells-williams.com,907-083-9306x71040,http://www.deleon.com/
4252,Nicholas Harvey,newbie,Tech,0,0,0,wilsonchristina@young.com,+1-586-528-4683x1290,https://www.taylor.com/
4253,Karen Hill,entrepreneur,E-commerce,0,67457,0,itrevino@hotmail.com,586.310.5222,https://www.wright.com/
4254,David Beasley,investor,E-commerce,4,0,409625,rperez@gmail.com,368.249.9634x2122,https://gaines.com/
4255,Kurt Nguyen,newbie,Tech,0,0,0,vbutler@dunn.com,001-336-495-6240,http://andrews-wilson.biz/
4256,Walter Ramirez,entrepreneur,Finance,30,39238,0,eholmes@moore.com,017.047.6062,http://www.bradley-mckenzie.biz/
4257,Alyssa Reyes,mentor,Blockchain,8,0,0,hdavidson@hotmail.com,001-122-843-6447x4675,http://hoffman.biz/
4258,Stacey Lopez,mentor,Tech,16,0,0,charleszimmerman@prince.com,001-558-770-5837x76689,https://nelson.biz/
4259,Julia Myers,investor,E-commerce,0,0,388304,jenniferjohnson@gmail.com,+1-926-137-3128,http://www.chen.com/
4260,Maria Woods,newbie,AI,0,0,0,judy07@french.info,822-136-2215,https://www.sutton.com/
4261,Christopher Andrews,mentor,E-commerce,27,0,0,crystalgilmore@gmail.com,7868360735,http://rodriguez.info/
4262,Alan Anderson,mentor,Tech,27,0,0,colleen68@wagner-gaines.com,165-312-7056x52271,http://kim.info/
4263,Stephanie Proctor,investor,Blockchain,4,0,104987,gordonandrew@hotmail.com,566.648.8834x9149,http://www.simmons-flowers.biz/
4264,Francisco Davis,entrepreneur,Blockchain,26,12547,0,tiffany47@edwards.net,314-791-4934x98736,https://shields.org/
4265,Dominique Cook,entrepreneur,Tech,7,83212,0,robertelliott@johnson.info,2496478522,http://www.mills.com/
4266,Tyler Bishop,entrepreneur,AI,1,22799,0,nathan29@gmail.com,(129)251-0351x6821,http://www.wong.com/
4267,Courtney Hoffman,investor,Finance,6,0,60175,brianbooker@ferguson-richards.com,710-364-3336x30171,https://www.randall-reed.biz/
4268,Max Meyer,investor,Blockchain,3,0,97095,cody19@maldonado-watson.org,1797860497,http://www.roberts.info/
4269,Zachary Trujillo,mentor,Blockchain,27,0,0,nramirez@yahoo.com,330.521.5232x6690,http://hurley.net/
4270,Melissa Rosario,entrepreneur,AI,4,8060,0,alice94@harrington.org,+1-045-090-1042x7947,http://clark.org/
4271,Aaron Castro,newbie,Blockchain,0,0,0,mary55@wallace.biz,(951)250-7291,https://thompson-garcia.biz/
4272,Christopher Wallace,newbie,Finance,0,0,0,jenkinscandace@brewer.info,204-259-0615,https://www.rogers.com/
4273,Justin Warner,mentor,Finance,9,0,0,stevensamanda@hotmail.com,284-063-8851x1284,http://lee-sanchez.com/
4274,Andrew Weeks,entrepreneur,Healthcare,2,7196,0,perryanthony@beck.net,233.753.6395,http://simon.com/
4275,Kevin White DVM,newbie,Healthcare,0,0,0,klinecassidy@miller.com,(631)500-5850,https://sullivan.com/
4276,Gabriel Trevino,newbie,Tech,0,0,0,xscott@yahoo.com,001-635-601-3466,http://www.kramer-miranda.org/
4277,Jesse Hansen,mentor,Education,24,0,0,summercarroll@vang.com,709.114.0378x38622,http://brooks.info/
4278,Felicia Hill,mentor,Education,28,0,0,pmiller@yahoo.com,(505)496-0965x2424,https://www.haney-lopez.biz/
4279,Frank Fernandez,entrepreneur,E-commerce,22,33081,0,chad44@yahoo.com,(625)553-8703,https://wolfe.com/
4280,Caroline Mendez,mentor,AI,17,0,0,smithjose@martinez.biz,(646)814-9908x71527,http://johnson.com/
4281,Brian Jackson,investor,Healthcare,26,0,116696,qstevens@wilson.info,001-766-268-8760x388,https://barker.com/
4282,Kyle Nelson,mentor,E-commerce,20,0,0,jordan74@gmail.com,727.745.3674x420,http://brooks.com/
4283,Rodney Roberts,mentor,Finance,15,0,0,xcantu@gmail.com,655.513.5109,https://www.grimes-chase.com/
4284,Jason Hobbs,newbie,Education,0,0,0,kimberlygarza@gmail.com,001-572-504-4356x06888,http://ramirez-dodson.com/
4285,Julie Singh,mentor,Blockchain,24,0,0,flynnkenneth@yahoo.com,988.675.7980x48559,http://www.hernandez-gonzalez.com/
4286,Mackenzie Stokes,entrepreneur,Education,20,46549,0,thompsonchristina@yoder.net,098.866.8725x98389,http://martin-walsh.net/
4287,Lisa Green,mentor,Blockchain,26,0,0,jarnold@hotmail.com,+1-097-922-4519x38284,http://www.bruce.net/
4288,Patricia Nixon,newbie,E-commerce,0,0,0,howellcatherine@richard.com,+1-052-598-3468x9193,https://www.carroll.com/
4289,Bryan Wilson,entrepreneur,AI,21,77893,0,loricollins@yahoo.com,001-541-758-1012x527,https://poole.biz/
4290,Linda Macias,investor,Tech,7,0,198105,ajackson@hotmail.com,001-616-968-6406,http://www.torres-spencer.com/
4291,Kurt Wiley,investor,AI,2,0,415762,williamsrichard@chen.com,938.599.7679,http://www.stark.biz/
4292,Jacqueline Harris,investor,Healthcare,0,0,9729,reedjacob@pittman.com,(544)533-1727x066,http://www.lowery.com/
4293,Sherry Ortiz,newbie,Healthcare,0,0,0,patriciabrown@yahoo.com,323.568.9421x15916,http://bailey-carter.com/
4294,Barbara Perez,entrepreneur,Tech,18,76260,0,ricky90@pace.com,(194)788-4422x68086,http://holt.biz/
4295,Jeffery Robinson,mentor,Healthcare,13,0,0,davidchan@hotmail.com,685.631.4922x306,https://anderson-figueroa.com/
4296,Allen Rodriguez,entrepreneur,E-commerce,25,35992,0,xellis@gmail.com,4762097322,http://black.info/
4297,Michael Newman,entrepreneur,E-commerce,23,25372,0,cindy45@schneider.com,968-284-2247x609,http://chen.com/
4298,Mr. Brian Walker,newbie,Education,0,0,0,nicholas42@clark.com,+1-089-080-1621x78796,https://noble.com/
4299,David Cooper,entrepreneur,Education,13,89005,0,charles75@hotmail.com,(593)577-4024x30174,https://www.gentry-ward.com/
4300,Samuel Heath,investor,Healthcare,28,0,444475,patricia59@gmail.com,001-772-991-1466,https://www.clark.com/
4301,Matthew Kennedy,investor,E-commerce,13,0,106070,jprice@bates.com,692.710.9019x396,https://www.johnson.com/
4302,Dillon Cantrell,mentor,Education,9,0,0,hfowler@gmail.com,(221)763-7437x37908,https://www.brown-robinson.com/
4303,Patricia Johnson,entrepreneur,Tech,28,59300,0,claymichael@riddle-clark.com,+1-236-384-3939x477,https://www.cantrell-saunders.com/
4304,Mary Garcia,investor,Finance,2,0,85142,hessautumn@hotmail.com,302.679.3136x073,http://www.aguilar.com/
4305,Peter Brewer,mentor,E-commerce,25,0,0,davidwade@hotmail.com,(407)354-9578,https://www.brown.org/
4306,Stacey Kim,entrepreneur,Blockchain,11,42476,0,vreese@gmail.com,449.196.5476x20743,http://www.collins.net/
4307,Alexander Morris,entrepreneur,Healthcare,14,29351,0,christopherwilliams@gmail.com,+1-468-972-3068x0106,http://www.johnson.net/
4308,Carol Harrell,entrepreneur,Healthcare,3,18230,0,norristeresa@yahoo.com,+1-663-029-1226x736,https://www.harmon.net/
4309,Chase Petersen,mentor,Tech,7,0,0,sarah26@christensen.org,734-065-1562x209,http://www.savage.com/
4310,William Chavez,investor,Education,20,0,157466,kevin12@gmail.com,457-005-9320,https://ayers.info/
4311,Scott Velasquez,mentor,E-commerce,0,0,0,doughertychristopher@smith.org,431-891-4386,http://www.patterson.com/
4312,Christine Rocha,mentor,Healthcare,18,0,0,davidholmes@ball-little.com,(489)063-6732,http://myers-lester.com/
4313,Sharon Gonzalez,mentor,E-commerce,7,0,0,oconnortamara@hogan-edwards.net,001-272-239-1769x5121,http://anderson-stevens.net/
4314,Regina Simon,newbie,Education,0,0,0,melissa28@griffith.com,(218)661-3102x31062,http://www.olson-harper.com/
4315,James Allen,entrepreneur,AI,30,59323,0,brownbrittany@yahoo.com,1573401186,https://www.wilson.com/
4316,Alexander Smith,mentor,Tech,9,0,0,cobrien@brock-davis.org,998.744.0865x9833,https://www.brown.info/
4317,Justin Ramirez,investor,E-commerce,25,0,29525,michealallen@hotmail.com,736.336.4870,https://www.martinez-miller.com/
4318,Sarah Burnett,investor,Healthcare,29,0,182295,annarojas@harris.biz,5274731674,http://baker-porter.info/
4319,Michael Mason,mentor,Education,27,0,0,eugene79@yahoo.com,+1-306-477-9168x52843,http://cannon.info/
4320,Alexis Tran,mentor,E-commerce,9,0,0,amy29@hotmail.com,001-845-367-9553,https://young.com/
4321,Brian Patrick,mentor,Education,2,0,0,nathancampbell@warner.info,760.653.5436x281,http://www.marshall-christian.com/
4322,Kevin Campos,mentor,Blockchain,25,0,0,emcintosh@gordon.com,001-250-507-4478,https://www.david.com/
4323,Anthony Holland,newbie,Healthcare,0,0,0,sherry58@hotmail.com,001-045-269-6901x32442,http://johnson-glenn.com/
4324,Vanessa Lambert,entrepreneur,Healthcare,25,97820,0,bpayne@hunt-lee.com,171-358-8427x4634,https://smith.com/
4325,Megan Reeves,mentor,Education,21,0,0,aphillips@webster.org,516.890.4778,http://www.cross.biz/
4326,Antonio Holloway,mentor,E-commerce,7,0,0,ooneal@yahoo.com,8317514681,https://www.carter-wilson.com/
4327,Sarah Phillips,newbie,Tech,0,0,0,patriciaallen@gmail.com,(729)543-4703x53081,https://www.tanner.com/
4328,Joseph Gallagher,entrepreneur,E-commerce,30,76538,0,mendozakristin@pittman-norman.com,(184)456-2836,http://www.smith.com/
4329,Adam Powell,investor,Finance,21,0,50882,rmendez@dunn.com,891-302-7867x5188,http://lopez.com/
4330,Robert Brown,investor,Tech,22,0,25021,xgarrett@jones-scott.com,001-789-667-5596,http://www.wheeler.net/
